CODELIST_LONG_NAME,CODELIST_SHORT_NAME,CODELIST_CODE,CODE
Anatomical Location,LOC,C74456,C12724
Anatomical Location,LOC,C74456,C12726
Anatomical Location,LOC,C74456,C12727
Anatomical Location,LOC,C74456,C12728
Anatomical Location,LOC,C74456,C12730
Anatomical Location,LOC,C74456,C12731
Anatomical Location,LOC,C74456,C12732
Anatomical Location,LOC,C74456,C12736
Anatomical Location,LOC,C74456,C12738
Anatomical Location,LOC,C74456,C12739
Anatomical Location,LOC,C74456,C12740
Anatomical Location,LOC,C74456,C12742
Anatomical Location,LOC,C74456,C12743
Anatomical Location,LOC,C74456,C12744
Anatomical Location,LOC,C74456,C12745
Anatomical Location,LOC,C74456,C12748
Anatomical Location,LOC,C74456,C12751
Anatomical Location,LOC,C74456,C12752
Anatomical Location,LOC,C74456,C12753
Anatomical Location,LOC,C74456,C12756
Anatomical Location,LOC,C74456,C12758
Anatomical Location,LOC,C74456,C12759
Anatomical Location,LOC,C74456,C12760
Anatomical Location,LOC,C74456,C12761
Anatomical Location,LOC,C74456,C12762
Anatomical Location,LOC,C74456,C12763
Anatomical Location,LOC,C74456,C12765
Anatomical Location,LOC,C74456,C12767
Anatomical Location,LOC,C74456,C12768
Anatomical Location,LOC,C74456,C12769
Anatomical Location,LOC,C74456,C12770
Anatomical Location,LOC,C74456,C12775
Anatomical Location,LOC,C74456,C12777
Anatomical Location,LOC,C74456,C12778
Anatomical Location,LOC,C74456,C12779
Anatomical Location,LOC,C74456,C12782
Anatomical Location,LOC,C74456,C12783
Anatomical Location,LOC,C74456,C12784
Anatomical Location,LOC,C74456,C12785
Anatomical Location,LOC,C74456,C12786
Anatomical Location,LOC,C74456,C12787
Anatomical Location,LOC,C74456,C12789
Anatomical Location,LOC,C74456,C12793
Anatomical Location,LOC,C74456,C12794
Anatomical Location,LOC,C74456,C12796
Anatomical Location,LOC,C74456,C12797
Anatomical Location,LOC,C74456,C12798
Anatomical Location,LOC,C74456,C12799
Anatomical Location,LOC,C74456,C12800
Anatomical Location,LOC,C74456,C12802
Anatomical Location,LOC,C74456,C12805
Anatomical Location,LOC,C74456,C12806
Anatomical Location,LOC,C74456,C12808
Anatomical Location,LOC,C74456,C12809
Anatomical Location,LOC,C74456,C12811
Anatomical Location,LOC,C74456,C12812
Anatomical Location,LOC,C74456,C12813
Anatomical Location,LOC,C74456,C12814
Anatomical Location,LOC,C74456,C12816
Anatomical Location,LOC,C74456,C12817
Anatomical Location,LOC,C74456,C12822
Anatomical Location,LOC,C74456,C12825
Anatomical Location,LOC,C74456,C12826
Anatomical Location,LOC,C74456,C12838
Anatomical Location,LOC,C74456,C12840
Anatomical Location,LOC,C74456,C12843
Anatomical Location,LOC,C74456,C12853
Anatomical Location,LOC,C74456,C12854
Anatomical Location,LOC,C74456,C12855
Anatomical Location,LOC,C74456,C12856
Anatomical Location,LOC,C74456,C12857
Anatomical Location,LOC,C74456,C12858
Anatomical Location,LOC,C74456,C12859
Anatomical Location,LOC,C74456,C12860
Anatomical Location,LOC,C74456,C12870
Anatomical Location,LOC,C74456,C12871
Anatomical Location,LOC,C74456,C12872
Anatomical Location,LOC,C74456,C12874
Anatomical Location,LOC,C74456,C12875
Anatomical Location,LOC,C74456,C12882
Anatomical Location,LOC,C74456,C12887
Anatomical Location,LOC,C74456,C12903
Anatomical Location,LOC,C74456,C12904
Anatomical Location,LOC,C74456,C12905
Anatomical Location,LOC,C74456,C12934
Anatomical Location,LOC,C74456,C12971
Anatomical Location,LOC,C74456,C12996
Anatomical Location,LOC,C74456,C12998
Anatomical Location,LOC,C74456,C13004
Anatomical Location,LOC,C74456,C13005
Anatomical Location,LOC,C74456,C13041
Anatomical Location,LOC,C74456,C13044
Anatomical Location,LOC,C74456,C13046
Anatomical Location,LOC,C74456,C13056
Anatomical Location,LOC,C74456,C13062
Anatomical Location,LOC,C74456,C13063
Anatomical Location,LOC,C74456,C13070
Anatomical Location,LOC,C74456,C13071
Anatomical Location,LOC,C74456,C13092
Anatomical Location,LOC,C74456,C13093
Anatomical Location,LOC,C74456,C13094
Anatomical Location,LOC,C74456,C13101
Anatomical Location,LOC,C74456,C13108
Anatomical Location,LOC,C74456,C13164
Anatomical Location,LOC,C74456,C13166
Anatomical Location,LOC,C74456,C13250
Anatomical Location,LOC,C74456,C13317
Anatomical Location,LOC,C74456,C13360
Anatomical Location,LOC,C74456,C15609
Anatomical Location,LOC,C74456,C17649
Anatomical Location,LOC,C74456,C25177
Anatomical Location,LOC,C74456,C25203
Anatomical Location,LOC,C74456,C25389
Anatomical Location,LOC,C74456,C25724
Anatomical Location,LOC,C74456,C26465
Anatomical Location,LOC,C74456,C26470
Anatomical Location,LOC,C74456,C28401
Anatomical Location,LOC,C74456,C32038
Anatomical Location,LOC,C74456,C32041
Anatomical Location,LOC,C74456,C32042
Anatomical Location,LOC,C74456,C32043
Anatomical Location,LOC,C74456,C32047
Anatomical Location,LOC,C74456,C32048
Anatomical Location,LOC,C74456,C32078
Anatomical Location,LOC,C74456,C32089
Anatomical Location,LOC,C74456,C32098
Anatomical Location,LOC,C74456,C32123
Anatomical Location,LOC,C74456,C32126
Anatomical Location,LOC,C74456,C32141
Anatomical Location,LOC,C74456,C32169
Anatomical Location,LOC,C74456,C32171
Anatomical Location,LOC,C74456,C32172
Anatomical Location,LOC,C74456,C32197
Anatomical Location,LOC,C74456,C32200
Anatomical Location,LOC,C74456,C32239
Anatomical Location,LOC,C74456,C32240
Anatomical Location,LOC,C74456,C32241
Anatomical Location,LOC,C74456,C32242
Anatomical Location,LOC,C74456,C32243
Anatomical Location,LOC,C74456,C32244
Anatomical Location,LOC,C74456,C32245
Anatomical Location,LOC,C74456,C32252
Anatomical Location,LOC,C74456,C32258
Anatomical Location,LOC,C74456,C32286
Anatomical Location,LOC,C74456,C32298
Anatomical Location,LOC,C74456,C32334
Anatomical Location,LOC,C74456,C32354
Anatomical Location,LOC,C74456,C32357
Anatomical Location,LOC,C74456,C32378
Anatomical Location,LOC,C74456,C32391
Anatomical Location,LOC,C74456,C32414
Anatomical Location,LOC,C74456,C32436
Anatomical Location,LOC,C74456,C32478
Anatomical Location,LOC,C74456,C32497
Anatomical Location,LOC,C74456,C32514
Anatomical Location,LOC,C74456,C32546
Anatomical Location,LOC,C74456,C32558
Anatomical Location,LOC,C74456,C32573
Anatomical Location,LOC,C74456,C32576
Anatomical Location,LOC,C74456,C32577
Anatomical Location,LOC,C74456,C32608
Anatomical Location,LOC,C74456,C32609
Anatomical Location,LOC,C74456,C32622
Anatomical Location,LOC,C74456,C32628
Anatomical Location,LOC,C74456,C32668
Anatomical Location,LOC,C74456,C32677
Anatomical Location,LOC,C74456,C32682
Anatomical Location,LOC,C74456,C32698
Anatomical Location,LOC,C74456,C32705
Anatomical Location,LOC,C74456,C32706
Anatomical Location,LOC,C74456,C32711
Anatomical Location,LOC,C74456,C32712
Anatomical Location,LOC,C74456,C32718
Anatomical Location,LOC,C74456,C32720
Anatomical Location,LOC,C74456,C32729
Anatomical Location,LOC,C74456,C32740
Anatomical Location,LOC,C74456,C32742
Anatomical Location,LOC,C74456,C32752
Anatomical Location,LOC,C74456,C32761
Anatomical Location,LOC,C74456,C32765
Anatomical Location,LOC,C74456,C32769
Anatomical Location,LOC,C74456,C32770
Anatomical Location,LOC,C74456,C32801
Anatomical Location,LOC,C74456,C32845
Anatomical Location,LOC,C74456,C32853
Anatomical Location,LOC,C74456,C32867
Anatomical Location,LOC,C74456,C32868
Anatomical Location,LOC,C74456,C32874
Anatomical Location,LOC,C74456,C32884
Anatomical Location,LOC,C74456,C32887
Anatomical Location,LOC,C74456,C32888
Anatomical Location,LOC,C74456,C32898
Anatomical Location,LOC,C74456,C32899
Anatomical Location,LOC,C74456,C32900
Anatomical Location,LOC,C74456,C32901
Anatomical Location,LOC,C74456,C32902
Anatomical Location,LOC,C74456,C32903
Anatomical Location,LOC,C74456,C32906
Anatomical Location,LOC,C74456,C32953
Anatomical Location,LOC,C74456,C32955
Anatomical Location,LOC,C74456,C32965
Anatomical Location,LOC,C74456,C32967
Anatomical Location,LOC,C74456,C32968
Anatomical Location,LOC,C74456,C32973
Anatomical Location,LOC,C74456,C32974
Anatomical Location,LOC,C74456,C32982
Anatomical Location,LOC,C74456,C32996
Anatomical Location,LOC,C74456,C33000
Anatomical Location,LOC,C74456,C33010
Anatomical Location,LOC,C74456,C33012
Anatomical Location,LOC,C74456,C33020
Anatomical Location,LOC,C74456,C33021
Anatomical Location,LOC,C74456,C33022
Anatomical Location,LOC,C74456,C33023
Anatomical Location,LOC,C74456,C33031
Anatomical Location,LOC,C74456,C33051
Anatomical Location,LOC,C74456,C33073
Anatomical Location,LOC,C74456,C33103
Anatomical Location,LOC,C74456,C33108
Anatomical Location,LOC,C74456,C33123
Anatomical Location,LOC,C74456,C33156
Anatomical Location,LOC,C74456,C33157
Anatomical Location,LOC,C74456,C33160
Anatomical Location,LOC,C74456,C33162
Anatomical Location,LOC,C74456,C33178
Anatomical Location,LOC,C74456,C33200
Anatomical Location,LOC,C74456,C33205
Anatomical Location,LOC,C74456,C33209
Anatomical Location,LOC,C74456,C33216
Anatomical Location,LOC,C74456,C33252
Anatomical Location,LOC,C74456,C33278
Anatomical Location,LOC,C74456,C33282
Anatomical Location,LOC,C74456,C33287
Anatomical Location,LOC,C74456,C33301
Anatomical Location,LOC,C74456,C33314
Anatomical Location,LOC,C74456,C33318
Anatomical Location,LOC,C74456,C33326
Anatomical Location,LOC,C74456,C33343
Anatomical Location,LOC,C74456,C33368
Anatomical Location,LOC,C74456,C33423
Anatomical Location,LOC,C74456,C33433
Anatomical Location,LOC,C74456,C33441
Anatomical Location,LOC,C74456,C33472
Anatomical Location,LOC,C74456,C33481
Anatomical Location,LOC,C74456,C33483
Anatomical Location,LOC,C74456,C33486
Anatomical Location,LOC,C74456,C33491
Anatomical Location,LOC,C74456,C33507
Anatomical Location,LOC,C74456,C33508
Anatomical Location,LOC,C74456,C33511
Anatomical Location,LOC,C74456,C33519
Anatomical Location,LOC,C74456,C33543
Anatomical Location,LOC,C74456,C33548
Anatomical Location,LOC,C74456,C33556
Anatomical Location,LOC,C74456,C33597
Anatomical Location,LOC,C74456,C33600
Anatomical Location,LOC,C74456,C33601
Anatomical Location,LOC,C74456,C33615
Anatomical Location,LOC,C74456,C33645
Anatomical Location,LOC,C74456,C33653
Anatomical Location,LOC,C74456,C33661
Anatomical Location,LOC,C74456,C33684
Anatomical Location,LOC,C74456,C33712
Anatomical Location,LOC,C74456,C33718
Anatomical Location,LOC,C74456,C33720
Anatomical Location,LOC,C74456,C33721
Anatomical Location,LOC,C74456,C33722
Anatomical Location,LOC,C74456,C33723
Anatomical Location,LOC,C74456,C33724
Anatomical Location,LOC,C74456,C33725
Anatomical Location,LOC,C74456,C33726
Anatomical Location,LOC,C74456,C33727
Anatomical Location,LOC,C74456,C33728
Anatomical Location,LOC,C74456,C33729
Anatomical Location,LOC,C74456,C33730
Anatomical Location,LOC,C74456,C33731
Anatomical Location,LOC,C74456,C33741
Anatomical Location,LOC,C74456,C33749
Anatomical Location,LOC,C74456,C33757
Anatomical Location,LOC,C74456,C33763
Anatomical Location,LOC,C74456,C33766
Anatomical Location,LOC,C74456,C33769
Anatomical Location,LOC,C74456,C33788
Anatomical Location,LOC,C74456,C33790
Anatomical Location,LOC,C74456,C33794
Anatomical Location,LOC,C74456,C33809
Anatomical Location,LOC,C74456,C33814
Anatomical Location,LOC,C74456,C33816
Anatomical Location,LOC,C74456,C33820
Anatomical Location,LOC,C74456,C33837
Anatomical Location,LOC,C74456,C33839
Anatomical Location,LOC,C74456,C33885
Anatomical Location,LOC,C74456,C33888
Anatomical Location,LOC,C74456,C33894
Anatomical Location,LOC,C74456,C33895
Anatomical Location,LOC,C74456,C33929
Anatomical Location,LOC,C74456,C34004
Anatomical Location,LOC,C74456,C34082
Anatomical Location,LOC,C74456,C38662
Anatomical Location,LOC,C74456,C40185
Anatomical Location,LOC,C74456,C40373
Anatomical Location,LOC,C74456,C43362
Anatomical Location,LOC,C74456,C48589
Anatomical Location,LOC,C74456,C48939
Anatomical Location,LOC,C74456,C48941
Anatomical Location,LOC,C74456,C49018
Anatomical Location,LOC,C74456,C49282
Anatomical Location,LOC,C74456,C49477
Anatomical Location,LOC,C74456,C49485
Anatomical Location,LOC,C74456,C52557
Anatomical Location,LOC,C74456,C52560
Anatomical Location,LOC,C74456,C52713
Anatomical Location,LOC,C74456,C52730
Anatomical Location,LOC,C74456,C52745
Anatomical Location,LOC,C74456,C52749
Anatomical Location,LOC,C74456,C52754
Anatomical Location,LOC,C74456,C52756
Anatomical Location,LOC,C74456,C52757
Anatomical Location,LOC,C74456,C52758
Anatomical Location,LOC,C74456,C52759
Anatomical Location,LOC,C74456,C52760
Anatomical Location,LOC,C74456,C52761
Anatomical Location,LOC,C74456,C52762
Anatomical Location,LOC,C74456,C52763
Anatomical Location,LOC,C74456,C52764
Anatomical Location,LOC,C74456,C52765
Anatomical Location,LOC,C74456,C52766
Anatomical Location,LOC,C74456,C52767
Anatomical Location,LOC,C74456,C52768
Anatomical Location,LOC,C74456,C52769
Anatomical Location,LOC,C74456,C52770
Anatomical Location,LOC,C74456,C52771
Anatomical Location,LOC,C74456,C52772
Anatomical Location,LOC,C74456,C52799
Anatomical Location,LOC,C74456,C52810
Anatomical Location,LOC,C74456,C52834
Anatomical Location,LOC,C74456,C52835
Anatomical Location,LOC,C74456,C52836
Anatomical Location,LOC,C74456,C52837
Anatomical Location,LOC,C74456,C52838
Anatomical Location,LOC,C74456,C52839
Anatomical Location,LOC,C74456,C52840
Anatomical Location,LOC,C74456,C52841
Anatomical Location,LOC,C74456,C52842
Anatomical Location,LOC,C74456,C52843
Anatomical Location,LOC,C74456,C52941
Anatomical Location,LOC,C74456,C52975
Anatomical Location,LOC,C74456,C52997
Anatomical Location,LOC,C74456,C53073
Anatomical Location,LOC,C74456,C53146
Anatomical Location,LOC,C74456,C53147
Anatomical Location,LOC,C74456,C53175
Anatomical Location,LOC,C74456,C53176
Anatomical Location,LOC,C74456,C54187
Anatomical Location,LOC,C74456,C54188
Anatomical Location,LOC,C74456,C54272
Anatomical Location,LOC,C74456,C61123
Anatomical Location,LOC,C74456,C61125
Anatomical Location,LOC,C74456,C61126
Anatomical Location,LOC,C74456,C61563
Anatomical Location,LOC,C74456,C61599
Anatomical Location,LOC,C74456,C61600
Anatomical Location,LOC,C74456,C62432
Anatomical Location,LOC,C74456,C62484
Anatomical Location,LOC,C74456,C63705
Anatomical Location,LOC,C74456,C63706
Anatomical Location,LOC,C74456,C64192
Anatomical Location,LOC,C74456,C64193
Anatomical Location,LOC,C74456,C65166
Anatomical Location,LOC,C74456,C66864
Anatomical Location,LOC,C74456,C69300
Anatomical Location,LOC,C74456,C69314
Anatomical Location,LOC,C74456,C73468
Anatomical Location,LOC,C74456,C77533
Anatomical Location,LOC,C74456,C77608
Anatomical Location,LOC,C74456,C77637
Anatomical Location,LOC,C74456,C77640
Anatomical Location,LOC,C74456,C77641
Anatomical Location,LOC,C74456,C77642
Anatomical Location,LOC,C74456,C77643
Anatomical Location,LOC,C74456,C77645
Anatomical Location,LOC,C74456,C77650
Anatomical Location,LOC,C74456,C79432
Anatomical Location,LOC,C74456,C83470
Anatomical Location,LOC,C74456,C88142
Anatomical Location,LOC,C74456,C88143
Anatomical Location,LOC,C74456,C89803
Anatomical Location,LOC,C74456,C89806
Anatomical Location,LOC,C74456,C89807
Anatomical Location,LOC,C74456,C92221
Anatomical Location,LOC,C74456,C93027
Anatomical Location,LOC,C74456,C93179
Anatomical Location,LOC,C74456,C93180
Anatomical Location,LOC,C74456,C96209
Anatomical Location,LOC,C74456,C97333
Anatomical Location,LOC,C74456,C97335
Anatomical Location,LOC,C74456,C97338
Anatomical Location,LOC,C74456,C97339
Anatomical Location,LOC,C74456,C97340
Anatomical Location,LOC,C74456,C97341
Anatomical Location,LOC,C74456,C97342
Anatomical Location,LOC,C74456,C97925
Anatomical Location,LOC,C74456,C98182
Anatomical Location,LOC,C74456,C98183
Anatomical Location,LOC,C74456,C98187
Anatomical Location,LOC,C74456,C98188
Anatomical Location,LOC,C74456,C98189
Anatomical Location,LOC,C74456,C98712
Anatomical Location,LOC,C74456,C99148
Anatomical Location,LOC,C74456,S000062
Anatomical Location,LOC,C74456,S001124
Anatomical Location,LOC,C74456,S001125
Anatomical Location,LOC,C74456,S001126
Anatomical Location,LOC,C74456,S001127
Anatomical Location,LOC,C74456,S001128
Anatomical Location,LOC,C74456,S001130
Anatomical Location,LOC,C74456,S001131
Anatomical Location,LOC,C74456,S001135
Anatomical Location,LOC,C74456,S001136
Anatomical Location,LOC,C74456,S001137
Anatomical Location,LOC,C74456,S001139
Anatomical Location,LOC,C74456,S001140
Anatomical Location,LOC,C74456,S001142
Anatomical Location,LOC,C74456,S001143
Anatomical Location,LOC,C74456,S001145
Anatomical Location,LOC,C74456,S001146
Anatomical Location,LOC,C74456,S001151
Anatomical Location,LOC,C74456,S001152
Anatomical Location,LOC,C74456,S001153
Anatomical Location,LOC,C74456,S001154
Anatomical Location,LOC,C74456,S001155
Anatomical Location,LOC,C74456,S001156
Anatomical Location,LOC,C74456,S004571
Anatomical Location,LOC,C74456,S004572
Anatomical Location,LOC,C74456,S006405
Anatomical Location,LOC,C74456,S006406
Anatomical Location,LOC,C74456,S006408
Anatomical Location,LOC,C74456,S006409
Anatomical Location,LOC,C74456,S006950
Anatomical Location,LOC,C74456,S007089
Anatomical Location,LOC,C74456,S009215
Anatomical Location,LOC,C74456,S009216
Anatomical Location,LOC,C74456,S009217
Anatomical Location,LOC,C74456,S009218
Anatomical Location,LOC,C74456,S009219
Anatomical Location,LOC,C74456,S009220
Anatomical Location,LOC,C74456,S009221
Anatomical Location,LOC,C74456,S009222
Anatomical Location,LOC,C74456,S009223
Anatomical Location,LOC,C74456,S009224
Anatomical Location,LOC,C74456,S009225
Anatomical Location,LOC,C74456,S009226
